task,arm,row,k,op,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
antonym,pcasub_matched_k0_zero,final_cue,0,zero,26,-1.2335939407348633,0.11842477259134604,170,-1.3617074489593506,0.2706641480507418,40
antonym,pcasub_matched_k0_zero,final_cue,0,zero,27,-0.9586955308914185,0.16054474792535495,170,-1.022641658782959,0.37361344177389416,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,0,-0.006123620085418224,0.0018249377117690137,170,-0.00557579193264246,0.004265346454638793,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,1,-0.006741051096469164,0.001756196982470838,170,-0.00624300679191947,0.003874881486666831,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,2,-0.003376942127943039,0.0014051665591880344,170,-0.005289922468364239,0.002859803685817201,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,3,-0.003638096386566758,0.001332920942846103,170,-0.005769312381744385,0.002728896615977114,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,4,-0.0030998741276562214,0.001382858511730723,170,-0.006273177918046713,0.0027924094768751614,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,5,-0.004606647416949272,0.001246354775761235,170,-0.007666527293622494,0.0025019769114055547,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,6,-0.00348548567853868,0.0012109423307933784,170,-0.004992729518562555,0.0027107079693537766,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,7,-0.00416063005104661,0.0009842899686049122,170,-0.004943004809319973,0.0021208776577629823,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,8,-0.0032609617337584496,0.0008434526242359651,170,-0.004542414098978043,0.0016597874110113107,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,9,-0.0034779836423695087,0.0007683024116857659,170,-0.005364408250898123,0.0015442064972934922,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,10,-0.0006258622743189335,0.0006007520537084236,170,-0.0004369594098534435,0.0012288760515872083,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,11,-0.00026623555459082127,0.0005607702126152694,170,-0.00025679991813376546,0.0010465087976854347,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,12,0.0002004870621021837,0.0004763725283158799,170,0.0009034432587213814,0.0009161741081415388,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,13,-0.00020891094754915684,0.0003646117177189955,170,0.0006703801336698234,0.0007435628680224744,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,14,-0.0009644951787777245,0.0003459207368338945,170,-0.0004803575575351715,0.0007886132615714912,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,15,-5.87300346523989e-05,0.0003450127648020876,170,0.0001898445188999176,0.0009036862190681339,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,16,0.0001826480875024572,0.00031979944255929065,170,0.0009484015172347426,0.0008605686950245975,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,17,8.517977403244004e-05,0.00029309708975613067,170,0.0002263642818434164,0.0006890309440640697,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,18,-3.3649801480351016e-05,0.0002841786208137296,170,-9.171143028652295e-05,0.0005488920515293533,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,19,-6.202915301400935e-06,0.0002587031177627867,170,0.0001924388052430004,0.0005787812514018975,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,20,7.186619768617675e-05,0.00025985807404452324,170,0.00023730024986434728,0.0006878448784361639,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,21,0.0001222706923726946,0.00022982279995039628,170,0.00021277143969200552,0.0005655348148623867,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,22,0.000338900979841128,0.00022374331951369335,170,0.0003626324178185314,0.0004907307328809003,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,23,0.0002251234109280631,0.00020408275892834087,170,0.0005833901232108474,0.00044630484790820086,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,24,7.372446270892397e-05,0.00020320737646027637,170,0.00030849353061057627,0.0003432139584617021,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,25,0.00020188986673019826,0.00018100899065279623,170,0.0004678405821323395,0.0004430561810946129,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,26,-1.7584246961632743e-05,0.00012769145543300154,170,0.0003122381749562919,0.0002570095026068221,40
antonym,pcasub_matched_k0_mean,cue1,0,mean,27,0.0,0.0,170,0.0,0.0,40
antonym,pcasub_matched_k0_mean,target1,0,mean,0,-0.07115355134010315,0.012576559864598583,170,-0.09074947983026505,0.023240438892781778,40
antonym,pcasub_matched_k0_mean,target1,0,mean,1,-0.06632939726114273,0.00981393858183324,170,-0.0738908052444458,0.01948300301026,40
antonym,pcasub_matched_k0_mean,target1,0,mean,2,-0.06696055084466934,0.009033947927575576,170,-0.07033425569534302,0.017173608286835576,40
antonym,pcasub_matched_k0_mean,target1,0,mean,3,-0.060923777520656586,0.008665429926531288,170,-0.0628553107380867,0.016859409643279158,40
antonym,pcasub_matched_k0_mean,target1,0,mean,4,-0.06298009306192398,0.008236626839754199,170,-0.06401412189006805,0.017326866608447632,40
antonym,pcasub_matched_k0_mean,target1,0,mean,5,-0.062089864164590836,0.007473630616193738,170,-0.06540809571743011,0.016031848162916564,40
antonym,pcasub_matched_k0_mean,target1,0,mean,6,-0.05813828483223915,0.006812780978352125,170,-0.06579345464706421,0.015017825297091865,40
antonym,pcasub_matched_k0_mean,target1,0,mean,7,-0.05902440845966339,0.006962531970193769,170,-0.06043914705514908,0.015386581339726637,40
antonym,pcasub_matched_k0_mean,target1,0,mean,8,-0.04066616669297218,0.005176341874702775,170,-0.04406508058309555,0.011720979583244613,40
antonym,pcasub_matched_k0_mean,target1,0,mean,9,-0.03442457690834999,0.004564748085644175,170,-0.035797376185655594,0.01091584916687949,40
antonym,pcasub_matched_k0_mean,target1,0,mean,10,-0.035904597491025925,0.004805056992910812,170,-0.037533603608608246,0.011108734405709494,40
antonym,pcasub_matched_k0_mean,target1,0,mean,11,-0.013986391015350819,0.002945868846087283,170,-0.008304672315716743,0.006503075395251376,40
antonym,pcasub_matched_k0_mean,target1,0,mean,12,-0.00908702053129673,0.002553184638876215,170,-0.005353856831789017,0.005502754315328396,40
antonym,pcasub_matched_k0_mean,target1,0,mean,13,-0.0010982536477968097,0.001833997503345638,170,0.0029881619848310947,0.003349859880225815,40
antonym,pcasub_matched_k0_mean,target1,0,mean,14,0.0023098313249647617,0.0017321990634540341,170,0.005845012608915567,0.0031173821818545563,40
antonym,pcasub_matched_k0_mean,target1,0,mean,15,0.004463020712137222,0.001237445985472833,170,0.007251227740198374,0.0026970871737177927,40
antonym,pcasub_matched_k0_mean,target1,0,mean,16,0.005236185155808926,0.0010288174199061556,170,0.008138125762343407,0.0022859212410794487,40
antonym,pcasub_matched_k0_mean,target1,0,mean,17,0.004547989461570978,0.000991145884236969,170,0.007477321662008762,0.002071070411397396,40
antonym,pcasub_matched_k0_mean,target1,0,mean,18,0.0028688786551356316,0.0007491577483587799,170,0.0043549248948693275,0.0015528603808146009,40
antonym,pcasub_matched_k0_mean,target1,0,mean,19,0.002429955406114459,0.0006663844707746747,170,0.00433792918920517,0.0017231287198010317,40
antonym,pcasub_matched_k0_mean,target1,0,mean,20,0.001652071950957179,0.0005598357046427934,170,0.001943155424669385,0.001244175554549299,40
antonym,pcasub_matched_k0_mean,target1,0,mean,21,0.0009480849839746952,0.00045426219683103756,170,0.0011719129979610443,0.0009344710608384159,40
antonym,pcasub_matched_k0_mean,target1,0,mean,22,0.0007439444889314473,0.00040510413459654625,170,0.001104641007259488,0.0008972851166021518,40
antonym,pcasub_matched_k0_mean,target1,0,mean,23,0.0012009593192487955,0.0004753445195457297,170,0.0018708274001255631,0.000881238957017515,40
antonym,pcasub_matched_k0_mean,target1,0,mean,24,-0.000364820210961625,0.00027064146961127534,170,0.00015903338498901576,0.00056905726558791,40
antonym,pcasub_matched_k0_mean,target1,0,mean,25,-0.000676252762787044,0.00029114755526711566,170,9.236112236976624e-05,0.0006889732200928562,40
antonym,pcasub_matched_k0_mean,target1,0,mean,26,-2.9473620088538155e-05,0.00014268701193454858,170,0.00021350457973312587,0.00035235301048830984,40
antonym,pcasub_matched_k0_mean,target1,0,mean,27,0.0,0.0,170,0.0,0.0,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,0,-0.09269441664218903,0.021957129034984212,170,-0.14230239391326904,0.04844132521280126,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,1,-0.0959775373339653,0.022013124941268013,170,-0.14533744752407074,0.048734902262151714,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,2,-0.10193481296300888,0.021977766925335932,170,-0.15136632323265076,0.048596246927216445,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,3,-0.10137021541595459,0.021937963157190526,170,-0.15079458057880402,0.048383539983495864,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,4,-0.09973251074552536,0.021876367203131585,170,-0.1502627581357956,0.04824351340973422,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,5,-0.10447671264410019,0.021663192813069273,170,-0.15141212940216064,0.04741944128452947,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,6,-0.1025911420583725,0.021608602633063717,170,-0.14723920822143555,0.04744917973206648,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,7,-0.10136588662862778,0.021503378878235776,170,-0.14569039642810822,0.04717084181111638,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,8,-0.09425629675388336,0.02119607797087544,170,-0.13849647343158722,0.0462847764969088,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,9,-0.08674893528223038,0.02091611215385913,170,-0.13040217757225037,0.04381687174853212,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,10,-0.07166223227977753,0.020770142908566047,170,-0.12177082151174545,0.04337104949216642,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,11,-0.05640954524278641,0.0208659517259304,170,-0.10956592857837677,0.04380773486851718,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,12,-0.05047544464468956,0.02037499668035098,170,-0.10001111030578613,0.04198152748143703,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,13,-0.02989439107477665,0.0199525290761946,170,-0.08392348140478134,0.04132409621484403,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,14,-0.01602133922278881,0.019818566790478165,170,-0.06454460322856903,0.04035641627358194,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,15,-0.0016688992036506534,0.01979134827255721,170,-0.042350590229034424,0.039567397913426755,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,16,-0.0091837914660573,0.018762313207937142,170,-0.04196351021528244,0.03661346203959338,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,17,-0.0019456169102340937,0.017322348923311262,170,-0.04380451515316963,0.041522511174508246,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,18,0.0015134881250560284,0.017774097920130252,170,-0.04657239466905594,0.04168857714948832,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,19,0.006356577854603529,0.01782996696818895,170,-0.03963925689458847,0.04169588099890717,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,20,0.01116088591516018,0.017349548012495036,170,-0.026484116911888123,0.039832838649951435,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,21,0.02029215358197689,0.017263965568088218,170,-0.008220493793487549,0.04012686335458885,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,22,0.027754362672567368,0.017482881721420384,170,0.009892165660858154,0.04152205409489945,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,23,0.030454548075795174,0.01651421974328387,170,0.010273123160004616,0.037978245205516986,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,24,0.03367897495627403,0.01634891204729627,170,0.02418377995491028,0.03655923920394002,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,25,0.029170839115977287,0.01695437321260765,170,0.019354932010173798,0.03893093576290723,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,26,0.03710205852985382,0.018050920853191127,170,0.024721315130591393,0.0406822716252028,40
antonym,pcasub_matched_k0_mean,final_cue,0,mean,27,0.06828969717025757,0.019686131374930627,170,0.061759818345308304,0.0411257048159844,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,0,-2.0177791118621826,0.11896328232833842,170,-1.8773221969604492,0.2100890367537839,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,1,-1.7971105575561523,0.11040421502349382,170,-1.8534358739852905,0.21730859503817967,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,2,-1.3497765064239502,0.08143696446946265,170,-1.3235418796539307,0.13170934586497754,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,3,-1.5896872282028198,0.09012707746371304,170,-1.4934614896774292,0.14673857576952487,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,4,-1.1640738248825073,0.07737250008041108,170,-1.1192735433578491,0.13396586778685085,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,5,-1.139041543006897,0.06552671673592873,170,-1.1479979753494263,0.12624488845944873,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,6,-0.7251860499382019,0.04708742342659667,170,-0.7380833625793457,0.10620084496824066,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,7,-0.3722517490386963,0.03541603242703347,170,-0.3704327940940857,0.06429080568005097,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,8,-0.4549767076969147,0.03315348969625345,170,-0.4794902801513672,0.0649304579635102,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,9,-0.19968998432159424,0.023120032670235498,170,-0.19321468472480774,0.03969683626161152,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,10,-0.1133020743727684,0.018134630138760505,170,-0.10731496661901474,0.032440084891110596,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,11,0.0008224683697335422,0.012217756803577267,170,-0.0020443275570869446,0.022259621446887583,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,12,-0.024065962061285973,0.014933519400867424,170,-0.003065672470256686,0.03001346102843317,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,13,0.06780436635017395,0.011806304150534516,170,0.07273931056261063,0.027552923743647702,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,14,-0.021288970485329628,0.003532119847512875,170,-0.026907484978437424,0.0069010162065156,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,15,-0.010782228782773018,0.005722555677420088,170,-0.0023313178680837154,0.012859808743074259,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,16,0.0124382758513093,0.004362340358863015,170,0.02454717457294464,0.007618188249193877,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,17,0.0043136365711688995,0.0030133845649346473,170,0.005219445563852787,0.004278886260009044,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,18,0.010486142709851265,0.0019237236973893338,170,0.008360696025192738,0.0026803557628575386,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,19,0.001362519571557641,0.0021951564416082753,170,-0.004213212989270687,0.004277896706216813,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,20,0.0035692648962140083,0.002012816314599286,170,0.0064492723904550076,0.0031143961443844867,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,21,0.009568184614181519,0.0022464150217627087,170,0.009918402880430222,0.003753742431894285,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,22,0.013336309231817722,0.0015474672017549594,170,0.012031524442136288,0.0034950321337070653,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,23,0.003171415999531746,0.0017882693989442378,170,0.0026446885894984007,0.004331101420602393,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,24,0.002289470052346587,0.0014283081851853442,170,0.0038703009486198425,0.002794569708144809,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,25,0.0029669986106455326,0.0012510985305168784,170,0.0032902590464800596,0.0023681453566973556,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,26,-0.002210992621257901,0.0014926438769032552,170,-0.0012520670425146818,0.0029637339289267533,40
antonym,pcasub_matched_k2_zero,cue1,2,zero,27,0.0,0.0,170,0.0,0.0,40
antonym,pcasub_matched_k2_zero,target1,2,zero,0,-1.9224210977554321,0.10628902563026843,170,-2.000629186630249,0.2074648154913611,40
